"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0048259","GO:0048259",8,"GO:2000809",4.59310292755329,3,"regulation of receptor-mediated endocytosis","positive regulation of synaptic vesicle clustering",0.853713656387665,0.5835,0.362
"GO:0071709","GO:0071709",3,"GO:0071852",4.50979668195423,2,"membrane assembly","fungal-type cell wall organization or biogenesis",0.884859030837004,0.658275862068965,0.169
"GO:0032042","GO:0032042",9,"GO:1904684",4.48020480916111,0,"mitochondrial DNA metabolic process","negative regulation of metalloendopeptidase activity",0.861563876651982,0.789804878048781,0.18
"GO:0045807","GO:0045807",8,"GO:2000809",4.41583544241831,5,"positive regulation of endocytosis","positive regulation of synaptic vesicle clustering",0.845920704845815,0.593291666666667,0.528
"GO:1904707","GO:1904707",18,"GO:1904707",4.34516574564848,0,"positive regulation of vascular associated smooth muscle cell proliferation","positive regulation of vascular associated smooth muscle cell proliferation",0.903894273127753,0.568333333333333,0
"GO:0050904","GO:0050904",15,"GO:0006457",4.32581109321453,0,"diapedesis","protein folding",0.91495154185022,0.7512,0.233
"GO:0043489","GO:0043489",1,"GO:0070966",4.25634076830943,2,"RNA stabilization","nuclear-transcribed mRNA catabolic process, no-go decay",0.868013215859031,0.373461538461539,0.557
"GO:1902101","GO:1902101",19,"GO:1902101",4.1646160933262,0,"positive regulation of metaphase/anaphase transition of cell cycle","positive regulation of metaphase/anaphase transition of cell cycle",0.904436123348018,0.60025,0
"GO:1905820","GO:1905820",19,"GO:1902101",4.1646160933262,0,"positive regulation of chromosome separation","positive regulation of metaphase/anaphase transition of cell cycle",0.892859030837004,0.58125,0.521
"GO:0045842","GO:0045842",19,"GO:1902101",4.1646160933262,5,"positive regulation of mitotic metaphase/anaphase transition","positive regulation of metaphase/anaphase transition of cell cycle",0.937281938325991,0.5755,0.604
"GO:1901970","GO:1901970",19,"GO:1902101",4.1646160933262,0,"positive regulation of mitotic sister chromatid separation","positive regulation of metaphase/anaphase transition of cell cycle",0.90847577092511,0.5415,0.474
"GO:0016311","GO:0016311",2,"GO:0000282",4.08717213498381,133,"dephosphorylation","cellular bud site selection",0.887995594713656,0.8502,0.102
"GO:1902373","GO:1902373",1,"GO:0070966",4.08717213498381,0,"negative regulation of mRNA catabolic process","nuclear-transcribed mRNA catabolic process, no-go decay",0.877656387665198,0.333692307692308,0.598
"GO:1904393","GO:1904393",10,"GO:0099612",4.0170544965062,0,"regulation of skeletal muscle acetylcholine-gated channel clustering","protein localization to axon",0.884321585903084,0.577466666666667,0.191
"GO:0050925","GO:0050925",20,"GO:0050925",3.99918851055792,0,"negative regulation of negative chemotaxis","negative regulation of negative chemotaxis",0.944577092511013,0.838666666666667,0
"GO:2000826","GO:2000826",12,"GO:0022604",3.99918851055792,0,"regulation of heart morphogenesis","regulation of cell morphogenesis",0.917022026431718,0.670230769230769,0.463
"GO:0035481","GO:0035481",12,"GO:0022604",3.99918851055792,0,"positive regulation of Notch signaling pathway involved in heart induction","regulation of cell morphogenesis",0.912726872246696,0.663384615384615,0.211
"GO:0035480","GO:0035480",12,"GO:0022604",3.99918851055792,0,"regulation of Notch signaling pathway involved in heart induction","regulation of cell morphogenesis",0.905246696035242,0.638,0.248
"GO:0003129","GO:0003129",12,"GO:0022604",3.99918851055792,0,"heart induction","regulation of cell morphogenesis",0.92957268722467,0.634307692307692,0.291
"GO:0003137","GO:0003137",12,"GO:0022604",3.99918851055792,0,"Notch signaling pathway involved in heart induction","regulation of cell morphogenesis",0.90579295154185,0.624384615384615,0.26
"GO:0052548","GO:0052548",9,"GO:1904684",3.94353777939514,1,"regulation of endopeptidase activity","negative regulation of metalloendopeptidase activity",0.864088105726872,0.57190243902439,0.578
"GO:1904705","GO:1904705",18,"GO:1904707",3.91953750299137,0,"regulation of vascular associated smooth muscle cell proliferation","positive regulation of vascular associated smooth muscle cell proliferation",0.893779735682819,0.528333333333333,0.775
"GO:0006470","GO:0006470",9,"GO:1904684",3.873549066144,164,"protein dephosphorylation","negative regulation of metalloendopeptidase activity",0.873942731277533,0.707780487804878,0.241
"GO:0002523","GO:0002523",15,"GO:0006457",3.85357662634241,4,"leukocyte migration involved in inflammatory response","protein folding",0.917920704845815,0.7666,0.203
"GO:0048812","GO:0048812",4,"GO:0030913",3.75895841011394,42,"neuron projection morphogenesis","paranodal junction assembly",0.900290748898678,0.577416666666667,0.291
"GO:0048639","GO:0048639",12,"GO:0022604",3.74420483711005,2,"positive regulation of developmental growth","regulation of cell morphogenesis",0.908674008810573,0.759769230769231,0.295
"GO:0061640","GO:0061640",2,"GO:0000282",3.71428801519448,29,"cytoskeleton-dependent cytokinesis","cellular bud site selection",0.901775330396476,0.6664,0.599
"GO:1990874","GO:1990874",18,"GO:1904707",3.67234043300665,0,"vascular associated smooth muscle cell proliferation","positive regulation of vascular associated smooth muscle cell proliferation",0.912581497797357,0.613333333333333,0.52
"GO:0045727","GO:0045727",9,"GO:1904684",3.63446763072112,19,"positive regulation of translation","negative regulation of metalloendopeptidase activity",0.876621145374449,0.694024390243903,0.255
"GO:1902369","GO:1902369",1,"GO:0070966",3.61187692842838,1,"negative regulation of RNA catabolic process","nuclear-transcribed mRNA catabolic process, no-go decay",0.870533039647577,0.373538461538461,0.602
"GO:0120039","GO:0120039",4,"GO:0030913",3.60219916512263,0,"plasma membrane bounded cell projection morphogenesis","paranodal junction assembly",0.882568281938326,0.596166666666667,0.331
"GO:0048858","GO:0048858",4,"GO:0030913",3.59282744737793,4,"cell projection morphogenesis","paranodal junction assembly",0.873030837004405,0.576916666666667,0.373
"GO:0003177","GO:0003177",17,"GO:0097242",3.56202615137494,0,"pulmonary valve development","amyloid-beta clearance",0.934933920704846,0.662666666666667,0.228
"GO:0010666","GO:0010666",14,"GO:1901216",3.52596229972178,0,"positive regulation of cardiac muscle cell apoptotic process","positive regulation of neuron death",0.932718061674009,0.6714,0.345
"GO:0010663","GO:0010663",14,"GO:1901216",3.52596229972178,0,"positive regulation of striated muscle cell apoptotic process","positive regulation of neuron death",0.925885462555066,0.657,0.379
"GO:0005979","GO:0005979",5,"GO:0034637",3.51139832934405,11,"regulation of glycogen biosynthetic process","cellular carbohydrate biosynthetic process",0.895973568281938,0.621166666666667,0.376
"GO:0010962","GO:0010962",5,"GO:0034637",3.51139832934405,0,"regulation of glucan biosynthetic process","cellular carbohydrate biosynthetic process",0.876079295154185,0.591333333333333,0.451
"GO:0032990","GO:0032990",4,"GO:0030913",3.45324709592339,0,"cell part morphogenesis","paranodal junction assembly",0.853920704845815,0.580833333333333,0.445
"GO:0046628","GO:0046628",21,"GO:0046628",3.41174742850526,0,"positive regulation of insulin receptor signaling pathway","positive regulation of insulin receptor signaling pathway",0.920704845814978,0.638666666666667,0
"GO:0006020","GO:0006020",5,"GO:0034637",3.41174742850526,6,"inositol metabolic process","cellular carbohydrate biosynthetic process",0.865740088105727,0.630166666666667,0.513
"GO:0045862","GO:0045862",9,"GO:1904684",3.39477461383648,1,"positive regulation of proteolysis","negative regulation of metalloendopeptidase activity",0.829960352422908,0.549365853658537,0.485
"GO:0061157","GO:0061157",1,"GO:0070966",3.39477461383648,8,"mRNA destabilization","nuclear-transcribed mRNA catabolic process, no-go decay",0.889960352422907,0.497615384615385,0.419
"GO:1902170","GO:1902170",7,"GO:0006972",3.39002817881202,0,"cellular response to reactive nitrogen species","hyperosmotic response",0.917801762114537,0.7615,0.136
"GO:0019417","GO:0019417",2,"GO:0000282",3.35732923311658,1,"sulfur oxidation","cellular bud site selection",0.871383259911894,0.8368,0.12
"GO:0046173","GO:0046173",22,"GO:0046173",3.35732923311658,0,"polyol biosynthetic process","polyol biosynthetic process",0.93820704845815,0.810333333333333,0
"GO:0031623","GO:0031623",8,"GO:2000809",3.35732923311658,11,"receptor internalization","positive regulation of synaptic vesicle clustering",0.862550660792952,0.717291666666667,0.198
"GO:0052547","GO:0052547",9,"GO:1904684",3.31238607607142,0,"regulation of peptidase activity","negative regulation of metalloendopeptidase activity",0.85609691629956,0.547439024390244,0.581
"GO:0046855","GO:0046855",22,"GO:0046173",3.30889732998144,10,"inositol phosphate dephosphorylation","polyol biosynthetic process",0.9055859030837,0.638,0.259
"GO:0050779","GO:0050779",1,"GO:0070966",3.27913966546804,2,"RNA destabilization","nuclear-transcribed mRNA catabolic process, no-go decay",0.868665198237885,0.404615384615385,0.541
"GO:0050769","GO:0050769",12,"GO:0022604",3.21660131143775,17,"positive regulation of neurogenesis","regulation of cell morphogenesis",0.899497797356828,0.711230769230769,0.202
"GO:0070875","GO:0070875",5,"GO:0034637",3.21660131143775,0,"positive regulation of glycogen metabolic process","cellular carbohydrate biosynthetic process",0.879616740088106,0.692222222222222,0.218
"GO:1900078","GO:1900078",21,"GO:0046628",3.21660131143775,0,"positive regulation of cellular response to insulin stimulus","positive regulation of insulin receptor signaling pathway",0.890361233480176,0.675,0.733
"GO:0045725","GO:0045725",5,"GO:0034637",3.21660131143775,0,"positive regulation of glycogen biosynthetic process","cellular carbohydrate biosynthetic process",0.897295154185022,0.660722222222222,0.326
"GO:2000234","GO:2000234",1,"GO:0070966",3.17719624751504,1,"positive regulation of rRNA processing","nuclear-transcribed mRNA catabolic process, no-go decay",0.872647577092511,0.601307692307692,0.351
"GO:0043507","GO:0043507",21,"GO:0046628",3.14335584547063,1,"positive regulation of JUN kinase activity","positive regulation of insulin receptor signaling pathway",0.89111013215859,0.802333333333333,0.351
"GO:1903909","GO:1903909",10,"GO:0099612",3.14335584547063,0,"regulation of receptor clustering","protein localization to axon",0.880154185022026,0.4918,0.257
"GO:0046838","GO:0046838",5,"GO:0034637",3.11055443997695,0,"phosphorylated carbohydrate dephosphorylation","cellular carbohydrate biosynthetic process",0.862154185022026,0.642888888888889,0.527
"GO:0006264","GO:0006264",5,"GO:0034637",3.05616199792486,8,"mitochondrial DNA replication","cellular carbohydrate biosynthetic process",0.894828193832599,0.721,0.419
"GO:0060336","GO:0060336",20,"GO:0050925",3.05616199792486,2,"negative regulation of type II interferon-mediated signaling pathway","negative regulation of negative chemotaxis",0.942872246696035,0.688333333333333,0.2
"GO:0060331","GO:0060331",20,"GO:0050925",3.05616199792486,0,"negative regulation of response to type II interferon","negative regulation of negative chemotaxis",0.955559471365639,0.660333333333333,0.284
"GO:0061014","GO:0061014",1,"GO:0070966",3.05616199792486,1,"positive regulation of mRNA catabolic process","nuclear-transcribed mRNA catabolic process, no-go decay",0.874057268722467,0.373461538461538,0.619
"GO:0071545","GO:0071545",22,"GO:0046173",3.00372175364799,0,"inositol phosphate catabolic process","polyol biosynthetic process",0.918083700440529,0.621,0.31
