"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0016048","GO:0016048",19,"GO:0050965",3.73065761688467,2,"detection of temperature stimulus","detection of temperature stimulus involved in sensory perception of pain",0.941572072072072,0.526333333333333,0.625
"GO:0045123","GO:0045123",14,"GO:0002523",3.69966689006872,0,"cellular extravasation","leukocyte migration involved in inflammatory response",0.906018018018018,0.64,0.645
"GO:0051494","GO:0051494",17,"GO:1901880",3.57955369734971,0,"negative regulation of cytoskeleton organization","negative regulation of protein depolymerization",0.908779279279279,0.596125,0.386
"GO:0019896","GO:0019896",16,"GO:0098957",3.57955369734971,4,"axonal transport of mitochondrion","anterograde axonal transport of mitochondrion",0.933621621621622,0.5555,0.889
"GO:1902475","GO:1902475",4,"GO:0034220",3.57004728716589,2,"L-alpha-amino acid transmembrane transport","monoatomic ion transmembrane transport",0.885112612612613,0.482071428571429,0.553
"GO:0006575","GO:0006575",11,"GO:0019752",3.53856872165028,1,"cellular modified amino acid metabolic process","carboxylic acid metabolic process",0.865990990990991,0.639857142857143,0.449
"GO:0001878","GO:0001878",19,"GO:0050965",3.50189667516464,24,"response to yeast","detection of temperature stimulus involved in sensory perception of pain",0.944675675675676,0.844,0.115
"GO:0018158","GO:0018158",18,"GO:0018057",3.50189667516464,0,"protein oxidation","peptidyl-lysine oxidation",0.920621621621622,0.5985,0.809
"GO:0070295","GO:0070295",1,"GO:0003008",3.49388149524232,1,"renal water absorption","system process",0.920193693693694,0.827272727272727,0.314
"GO:0098735","GO:0098735",1,"GO:0003008",3.49388149524232,0,"positive regulation of the force of heart contraction","system process",0.900581081081081,0.6485,0.357
"GO:0006844","GO:0006844",4,"GO:0034220",3.49388149524232,0,"acyl carnitine transport","monoatomic ion transmembrane transport",0.904635135135135,0.5835,0.357
"GO:1905665","GO:1905665",12,"GO:0097553",3.49388149524232,0,"positive regulation of calcium ion import across plasma membrane","calcium ion transmembrane import into cytosol",0.912711711711712,0.533357142857143,0.574
"GO:1990575","GO:1990575",4,"GO:0034220",3.49388149524232,3,"mitochondrial L-ornithine transmembrane transport","monoatomic ion transmembrane transport",0.884157657657658,0.532964285714286,0.461
"GO:0015819","GO:0015819",4,"GO:0034220",3.49388149524232,0,"lysine transport","monoatomic ion transmembrane transport",0.903211711711712,0.531392857142857,0.315
"GO:1905664","GO:1905664",12,"GO:0097553",3.49388149524232,0,"regulation of calcium ion import across plasma membrane","calcium ion transmembrane import into cytosol",0.899081081081081,0.4735,0.654
"GO:0014724","GO:0014724",2,"GO:0006937",3.49388149524232,0,"regulation of twitch skeletal muscle contraction","regulation of muscle contraction",0.919234234234234,0.472333333333333,0.583
"GO:0019932","GO:0019932",7,"GO:0007168",3.49388149524232,0,"second-messenger-mediated signaling","receptor guanylyl cyclase signaling pathway",0.88431981981982,0.369375,0.575
"GO:0033326","GO:0033326",1,"GO:0003008",3.46727263741141,0,"cerebrospinal fluid secretion","system process",0.890009009009009,0.805590909090909,0.261
"GO:2000329","GO:2000329",20,"GO:2000329",3.46727263741141,2,"negative regulation of T-helper 17 cell lineage commitment","negative regulation of T-helper 17 cell lineage commitment",0.94618018018018,0.605,0
"GO:2000328","GO:2000328",20,"GO:2000329",3.46727263741141,0,"regulation of T-helper 17 cell lineage commitment","negative regulation of T-helper 17 cell lineage commitment",0.927234234234234,0.605,0.79
"GO:0031449","GO:0031449",2,"GO:0006937",3.46727263741141,0,"regulation of slow-twitch skeletal muscle fiber contraction","regulation of muscle contraction",0.92436036036036,0.494833333333333,0.549
"GO:0051261","GO:0051261",8,"GO:0042407",3.38463901015927,0,"protein depolymerization","cristae formation",0.921054054054054,0.688384615384615,0.169
"GO:0070884","GO:0070884",7,"GO:0007168",3.36629426226894,0,"regulation of calcineurin-NFAT signaling cascade","receptor guanylyl cyclase signaling pathway",0.929914414414414,0.480125,0.292
"GO:0045229","GO:0045229",8,"GO:0042407",3.3063124172766,0,"external encapsulating structure organization","cristae formation",0.884306306306306,0.580153846153846,0.366
"GO:0106056","GO:0106056",7,"GO:0007168",3.29703826752196,2,"regulation of calcineurin-mediated signaling","receptor guanylyl cyclase signaling pathway",0.921932432432432,0.469375,0.343
"GO:0051049","GO:0051049",3,"GO:0034762",3.26659556878495,1,"regulation of transport","regulation of transmembrane transport",0.865765765765766,0.525,0.737
"GO:0001706","GO:0001706",9,"GO:0003007",3.25838886495942,30,"endoderm formation","heart morphogenesis",0.905995495495496,0.691617647058824,0.292
"GO:0072522","GO:0072522",5,"GO:0006182",3.2097736105774,0,"purine-containing compound biosynthetic process","cGMP biosynthetic process",0.918036036036036,0.521266666666667,0.595
"GO:0006874","GO:0006874",12,"GO:0097553",3.2097736105774,51,"intracellular calcium ion homeostasis","calcium ion transmembrane import into cytosol",0.927738738738739,0.5055,0.524
"GO:0032879","GO:0032879",3,"GO:0034762",3.20737623443849,0,"regulation of localization","regulation of transmembrane transport",0.859369369369369,0.622625,0.549
"GO:0009165","GO:0009165",5,"GO:0006182",3.19624095821058,5,"nucleotide biosynthetic process","cGMP biosynthetic process",0.912373873873874,0.363933333333333,0.65
"GO:0009582","GO:0009582",19,"GO:0050965",3.16312079901834,0,"detection of abiotic stimulus","detection of temperature stimulus involved in sensory perception of pain",0.920954954954955,0.632,0.426
"GO:0050654","GO:0050654",18,"GO:0018057",3.16312079901834,1,"chondroitin sulfate proteoglycan metabolic process","peptidyl-lysine oxidation",0.916567567567568,0.61725,0.381
"GO:0009581","GO:0009581",19,"GO:0050965",3.16312079901834,0,"detection of external stimulus","detection of temperature stimulus involved in sensory perception of pain",0.919918918918919,0.6095,0.426
"GO:0003205","GO:0003205",9,"GO:0003007",3.16312079901834,4,"cardiac chamber development","heart morphogenesis",0.871828828828829,0.567411764705882,0.697
"GO:0035987","GO:0035987",9,"GO:0003007",3.13545611104872,6,"endodermal cell differentiation","heart morphogenesis",0.885698198198198,0.731352941176471,0.248
"GO:1903033","GO:1903033",21,"GO:1903033",3.13545611104872,0,"positive regulation of microtubule plus-end binding","positive regulation of microtubule plus-end binding",0.962666666666667,0.674,0
"GO:1903031","GO:1903031",21,"GO:1903033",3.13545611104872,0,"regulation of microtubule plus-end binding","positive regulation of microtubule plus-end binding",0.949513513513514,0.674,0.652
"GO:0009812","GO:0009812",11,"GO:0019752",3.13545611104872,0,"flavonoid metabolic process","carboxylic acid metabolic process",0.899,0.670285714285714,0.357
"GO:0003151","GO:0003151",9,"GO:0003007",3.13545611104872,6,"outflow tract morphogenesis","heart morphogenesis",0.875211711711712,0.548147058823529,0.913
"GO:0030837","GO:0030837",17,"GO:1901880",3.10269076454558,15,"negative regulation of actin filament polymerization","negative regulation of protein depolymerization",0.933801801801802,0.50275,0.253
"GO:0046854","GO:0046854",11,"GO:0019752",3.0724937024097,52,"phosphatidylinositol phosphate biosynthetic process","carboxylic acid metabolic process",0.931463963963964,0.800714285714286,0.202
"GO:0009260","GO:0009260",5,"GO:0006182",3.04647863787724,0,"ribonucleotide biosynthetic process","cGMP biosynthetic process",0.920175675675676,0.419933333333333,0.745
"GO:1901293","GO:1901293",5,"GO:0006182",3.04647863787724,0,"nucleoside phosphate biosynthetic process","cGMP biosynthetic process",0.912072072072072,0.3758,0.649
"GO:0031032","GO:0031032",14,"GO:0002523",3.02041061504253,24,"actomyosin structure organization","leukocyte migration involved in inflammatory response",0.898153153153153,0.83725,0.107
