"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0010881","GO:0010881",20,"GO:0014808",5.24866622307872,1,"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.892324909747292,0.512181818181818,0.64
"GO:0060729","GO:0060729",6,"GO:0006937",5.23887044318573,11,"intestinal epithelial structure maintenance","regulation of muscle contraction",0.920909747292419,0.679058823529412,0.178
"GO:0060731","GO:0060731",6,"GO:0006937",5.23887044318573,0,"positive regulation of intestinal epithelial structure maintenance","regulation of muscle contraction",0.909003610108303,0.593823529411765,0.292
"GO:1903861","GO:1903861",23,"GO:1903861",5.23887044318573,0,"positive regulation of dendrite extension","positive regulation of dendrite extension",0.918819494584838,0.5938,0
"GO:0070715","GO:0070715",13,"GO:0015879",5.23887044318573,0,"sodium-dependent organic cation transport","carnitine transport",0.917924187725632,0.580952380952381,0.55
"GO:0015801","GO:0015801",13,"GO:0015879",5.23887044318573,0,"aromatic amino acid transport","carnitine transport",0.914393501805054,0.564380952380952,0.411
"GO:0060730","GO:0060730",6,"GO:0006937",5.23887044318573,0,"regulation of intestinal epithelial structure maintenance","regulation of muscle contraction",0.893353790613718,0.563588235294118,0.349
"GO:1900749","GO:1900749",13,"GO:0015879",5.23887044318573,0,"(R)-carnitine transport","carnitine transport",0.924256317689531,0.561095238095238,0.894
"GO:1902270","GO:1902270",13,"GO:0015879",5.23887044318573,0,"(R)-carnitine transmembrane transport","carnitine transport",0.90557761732852,0.544666666666667,0.665
"GO:0086064","GO:0086064",21,"GO:0060048",5.23887044318573,0,"cell communication by electrical coupling involved in cardiac conduction","cardiac muscle contraction",0.880126353790614,0.5135,0.329
"GO:0045117","GO:0045117",13,"GO:0015879",5.23887044318573,0,"azole transmembrane transport","carnitine transport",0.884729241877256,0.511047619047619,0.462
"GO:0097494","GO:0097494",2,"GO:1990227",5.16959669265407,0,"regulation of vesicle size","paranodal junction maintenance",0.893635379061372,0.726344827586207,0.232
"GO:1900152","GO:1900152",5,"GO:0070966",5.14456451407301,0,"negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","nuclear-transcribed mRNA catabolic process, no-go decay",0.927209386281588,0.650571428571429,0.597
"GO:0044264","GO:0044264",8,"GO:0006074",5.14254820828384,0,"cellular polysaccharide metabolic process","(1->3)-beta-D-glucan metabolic process",0.868252707581227,0.441533333333333,0.766
"GO:0002027","GO:0002027",21,"GO:0060048",5.14056310462675,8,"regulation of heart rate","cardiac muscle contraction",0.878389891696751,0.436875,0.414
"GO:0034971","GO:0034971",16,"GO:1902992",5.11087717900177,1,"histone H3-R17 methylation","negative regulation of amyloid precursor protein catabolic process",0.910898916967509,0.73364,0.192
"GO:2000767","GO:2000767",5,"GO:0070966",5.11087717900177,3,"positive regulation of cytoplasmic translation","nuclear-transcribed mRNA catabolic process, no-go decay",0.921859205776173,0.648857142857143,0.193
"GO:0009177","GO:0009177",11,"GO:0006182",5.11087717900177,0,"pyrimidine deoxyribonucleoside monophosphate biosynthetic process","cGMP biosynthetic process",0.923812274368231,0.547733333333333,0.384
"GO:0006231","GO:0006231",11,"GO:0006182",5.11087717900177,3,"dTMP biosynthetic process","cGMP biosynthetic process",0.934945848375451,0.532333333333333,0.402
"GO:0031444","GO:0031444",3,"GO:0003012",5.11087717900177,5,"slow-twitch skeletal muscle fiber contraction","muscle system process",0.934386281588448,0.521818181818182,0.467
"GO:0089718","GO:0089718",13,"GO:0015879",5.07539257302194,0,"amino acid import across plasma membrane","carnitine transport",0.895003610108303,0.569380952380952,0.28
"GO:0030042","GO:0030042",2,"GO:1990227",5.04746989129303,12,"actin filament depolymerization","paranodal junction maintenance",0.932296028880866,0.768586206896552,0.128
"GO:0048261","GO:0048261",18,"GO:0043269",5.04746989129303,0,"negative regulation of receptor-mediated endocytosis","regulation of monoatomic ion transport",0.888231046931408,0.640181818181818,0.352
"GO:0003007","GO:0003007",22,"GO:0055010",5.04746989129303,77,"heart morphogenesis","ventricular cardiac muscle tissue morphogenesis",0.92326714801444,0.522,0.539
"GO:2000369","GO:2000369",18,"GO:0043269",5.02424005057456,6,"regulation of clathrin-dependent endocytosis","regulation of monoatomic ion transport",0.890194945848375,0.643727272727273,0.381
"GO:1905048","GO:1905048",16,"GO:1902992",5.02424005057456,1,"regulation of metallopeptidase activity","negative regulation of amyloid precursor protein catabolic process",0.902425992779783,0.58752,0.456
"GO:1903077","GO:1903077",4,"GO:0071205",5.02424005057456,0,"negative regulation of protein localization to plasma membrane","protein localization to juxtaparanode region of axon",0.909227436823105,0.539357142857143,0.319
"GO:2000009","GO:2000009",4,"GO:0071205",5.02424005057456,3,"negative regulation of protein localization to cell surface","protein localization to juxtaparanode region of axon",0.887342960288809,0.508928571428571,0.41
"GO:0030277","GO:0030277",6,"GO:0006937",4.91950470005454,1,"maintenance of gastrointestinal epithelium","regulation of muscle contraction",0.913812274368231,0.663470588235294,0.2
"GO:0002026","GO:0002026",21,"GO:0060048",4.91950470005454,0,"regulation of the force of heart contraction","cardiac muscle contraction",0.878823104693141,0.444375,0.414
"GO:0045123","GO:0045123",15,"GO:0050904",4.85474579657211,0,"cellular extravasation","diapedesis",0.906357400722022,0.573833333333333,0.895
"GO:0018195","GO:0018195",16,"GO:1902992",4.73198397921808,0,"peptidyl-arginine modification","negative regulation of amyloid precursor protein catabolic process",0.898115523465704,0.67384,0.254
"GO:1904376","GO:1904376",4,"GO:0071205",4.62500557154952,0,"negative regulation of protein localization to cell periphery","protein localization to juxtaparanode region of axon",0.883927797833935,0.441357142857143,0.41
"GO:0045229","GO:0045229",2,"GO:1990227",4.61526166027595,0,"external encapsulating structure organization","paranodal junction maintenance",0.875436823104693,0.606448275862069,0.353
"GO:0033275","GO:0033275",15,"GO:0050904",4.59667757529572,0,"actin-myosin filament sliding","diapedesis",0.920682310469314,0.770833333333333,0.179
"GO:0009609","GO:0009609",9,"GO:0030447",4.59667757529572,0,"response to symbiotic bacterium","filamentous growth",0.95056678700361,0.7614,0.11
"GO:0006539","GO:0006539",1,"GO:0043648",4.57708201923234,0,"glutamate catabolic process via 2-oxoglutarate","dicarboxylic acid metabolic process",0.93543321299639,0.79375,0.418
"GO:0022604","GO:0022604",23,"GO:1903861",4.55851077968589,10,"regulation of cell morphogenesis","positive regulation of dendrite extension",0.910176895306859,0.6184,0.367
"GO:0043931","GO:0043931",22,"GO:0055010",4.47189948025829,3,"ossification involved in bone maturation","ventricular cardiac muscle tissue morphogenesis",0.921823104693141,0.6426,0.195
"GO:0070977","GO:0070977",22,"GO:0055010",4.47189948025829,0,"bone maturation","ventricular cardiac muscle tissue morphogenesis",0.936043321299639,0.6249,0.202
"GO:0048741","GO:0048741",14,"GO:0030913",4.45007027400117,88,"skeletal muscle fiber development","paranodal junction assembly",0.93702166064982,0.712857142857143,0.151
"GO:0009221","GO:0009221",11,"GO:0006182",4.3027042183398,0,"pyrimidine deoxyribonucleotide biosynthetic process","cGMP biosynthetic process",0.926920577617328,0.498466666666667,0.498
"GO:1903522","GO:1903522",21,"GO:0060048",4.28858061781029,0,"regulation of blood circulation","cardiac muscle contraction",0.878137184115523,0.4498125,0.358
"GO:0071313","GO:0071313",24,"GO:0071313",4.2221766427855,0,"cellular response to caffeine","cellular response to caffeine",0.951086642599278,0.454,0
"GO:0005976","GO:0005976",8,"GO:0006074",4.21971988406881,0,"polysaccharide metabolic process","(1->3)-beta-D-glucan metabolic process",0.891851985559567,0.515466666666667,0.577
"GO:0019637","GO:0019637",19,"GO:0009060",4.21729971255301,0,"organophosphate metabolic process","aerobic respiration",0.852140794223827,0.645166666666667,0.324
"GO:0031000","GO:0031000",24,"GO:0071313",4.21491528021437,0,"response to caffeine","cellular response to caffeine",0.960205776173285,0.62325,0.604
"GO:0034969","GO:0034969",16,"GO:1902992",4.17716344457821,2,"histone arginine methylation","negative regulation of amyloid precursor protein catabolic process",0.911458483754513,0.7308,0.191
"GO:0045214","GO:0045214",14,"GO:0030913",4.17716344457821,57,"sarcomere organization","paranodal junction assembly",0.925812274368231,0.616714285714286,0.412
"GO:1903826","GO:1903826",13,"GO:0015879",4.17716344457821,0,"L-arginine transmembrane transport","carnitine transport",0.905490974729242,0.541761904761905,0.285
"GO:0009263","GO:0009263",11,"GO:0006182",4.17716344457821,6,"deoxyribonucleotide biosynthetic process","cGMP biosynthetic process",0.910252707581227,0.4504,0.606
"GO:0099174","GO:0099174",2,"GO:1990227",4.1413534496709,0,"regulation of presynapse organization","paranodal junction maintenance",0.892086642599278,0.742655172413793,0.239
"GO:0071470","GO:0071470",7,"GO:0001402",4.11247352563764,1,"cellular response to osmotic stress","signal transduction involved in filamentous growth",0.929613718411552,0.618375,0.207
"GO:0003013","GO:0003013",21,"GO:0060048",4.11247352563764,0,"circulatory system process","cardiac muscle contraction",0.881093862815884,0.6011875,0.447
"GO:1903859","GO:1903859",23,"GO:1903861",4.11247352563764,0,"regulation of dendrite extension","positive regulation of dendrite extension",0.909743682310469,0.56,0.863
"GO:0010499","GO:0010499",16,"GO:1902992",4.08416649732944,4,"proteasomal ubiquitin-independent protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.911812274368231,0.72844,0.249
"GO:0006091","GO:0006091",19,"GO:0009060",4.08416649732944,1,"generation of precursor metabolites and energy","aerobic respiration",0.84972202166065,0.499333333333333,0.65
"GO:0009608","GO:0009608",9,"GO:0030447",4.06374859185823,0,"response to symbiont","filamentous growth",0.936953068592058,0.7392,0.136
"GO:0010666","GO:0010666",25,"GO:0010666",4.06374859185823,0,"positive regulation of cardiac muscle cell apoptotic process","positive regulation of cardiac muscle cell apoptotic process",0.94473285198556,0.58,0
"GO:0010663","GO:0010663",25,"GO:0010666",4.06374859185823,0,"positive regulation of striated muscle cell apoptotic process","positive regulation of cardiac muscle cell apoptotic process",0.939187725631769,0.58,0.84
"GO:0048644","GO:0048644",22,"GO:0055010",4.06374859185823,2,"muscle organ morphogenesis","ventricular cardiac muscle tissue morphogenesis",0.922859205776173,0.5428,0.519
"GO:0071312","GO:0071312",24,"GO:0071313",4.06374859185823,0,"cellular response to alkaloid","cellular response to caffeine",0.939758122743682,0.5305,0.756
"GO:0051480","GO:0051480",20,"GO:0014808",4.03948001713129,27,"regulation of cytosolic calcium ion concentration","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.935274368231047,0.558,0.474
"GO:0051283","GO:0051283",20,"GO:0014808",4.03948001713129,1,"negative regulation of sequestering of calcium ion","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.878014440433213,0.443,0.705
"GO:0048799","GO:0048799",22,"GO:0055010",4.01687895092819,0,"animal organ maturation","ventricular cardiac muscle tissue morphogenesis",0.920884476534296,0.5754,0.267
"GO:0071415","GO:0071415",24,"GO:0071313",4.01687895092819,0,"cellular response to purine-containing compound","cellular response to caffeine",0.944075812274368,0.50425,0.824
"GO:0006575","GO:0006575",16,"GO:1902992",3.99390737206475,1,"cellular modified amino acid metabolic process","negative regulation of amyloid precursor protein catabolic process",0.843765342960289,0.65732,0.267
"GO:0051208","GO:0051208",20,"GO:0014808",3.97410675995359,0,"sequestering of calcium ion","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.890870036101083,0.465181818181818,0.595
"GO:0051282","GO:0051282",20,"GO:0014808",3.97410675995359,0,"regulation of sequestering of calcium ion","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.866559566787004,0.446,0.657
"GO:0055001","GO:0055001",14,"GO:0030913",3.89296113593524,42,"muscle cell development","paranodal junction assembly",0.904638989169675,0.629,0.216
"GO:0060415","GO:0060415",22,"GO:0055010",3.85856990717242,10,"muscle tissue morphogenesis","ventricular cardiac muscle tissue morphogenesis",0.929440433212996,0.5575,0.61
"GO:1903524","GO:1903524",21,"GO:0060048",3.81297102612897,0,"positive regulation of blood circulation","cardiac muscle contraction",0.882054151624549,0.504875,0.313
"GO:0010460","GO:0010460",21,"GO:0060048",3.81297102612897,3,"positive regulation of heart rate","cardiac muscle contraction",0.89958844765343,0.4949375,0.357
"GO:0098870","GO:0098870",26,"GO:0098870",3.77591640542658,0,"action potential propagation","action potential propagation",0.935361010830325,0.7445,0
"GO:0019227","GO:0019227",26,"GO:0098870",3.77591640542658,0,"neuronal action potential propagation","action potential propagation",0.899332129963899,0.7445,0.511
"GO:1901844","GO:1901844",21,"GO:0060048",3.77591640542658,0,"regulation of cell communication by electrical coupling involved in cardiac conduction","cardiac muscle contraction",0.888631768953069,0.5658125,0.275
"GO:0055008","GO:0055008",22,"GO:0055010",3.77591640542658,8,"cardiac muscle tissue morphogenesis","ventricular cardiac muscle tissue morphogenesis",0.943902527075812,0.535,0.808
"GO:0046073","GO:0046073",11,"GO:0006182",3.75053318212181,0,"dTMP metabolic process","cGMP biosynthetic process",0.916902527075812,0.507533333333333,0.302
"GO:0043501","GO:0043501",6,"GO:0006937",3.73933005111373,0,"skeletal muscle adaptation","regulation of muscle contraction",0.916653429602888,0.757235294117647,0.266
"GO:0046854","GO:0046854",19,"GO:0009060",3.70436197165554,52,"phosphatidylinositol phosphate biosynthetic process","aerobic respiration",0.923657039711191,0.788166666666667,0.136
"GO:0014904","GO:0014904",14,"GO:0030913",3.67399203224039,0,"myotube cell development","paranodal junction assembly",0.923090252707581,0.643714285714286,0.172
"GO:0043954","GO:0043954",2,"GO:1990227",3.67399203224039,0,"cellular component maintenance","paranodal junction maintenance",0.874624548736462,0.598689655172414,0.552
"GO:0014733","GO:0014733",6,"GO:0006937",3.66672869895813,0,"regulation of skeletal muscle adaptation","regulation of muscle contraction",0.904790613718412,0.621588235294118,0.496
"GO:0086065","GO:0086065",21,"GO:0060048",3.66672869895813,0,"cell communication involved in cardiac conduction","cardiac muscle contraction",0.863104693140794,0.4815625,0.363
"GO:0018216","GO:0018216",16,"GO:1902992",3.63949305503007,12,"peptidyl-arginine methylation","negative regulation of amyloid precursor protein catabolic process",0.903906137184115,0.6944,0.222
"GO:1990822","GO:1990822",13,"GO:0015879",3.63949305503007,0,"basic amino acid transmembrane transport","carnitine transport",0.909501805054152,0.566809523809524,0.286
"GO:1905476","GO:1905476",4,"GO:0071205",3.53646416832407,0,"negative regulation of protein localization to membrane","protein localization to juxtaparanode region of axon",0.887021660649819,0.507571428571429,0.41
"GO:0055117","GO:0055117",21,"GO:0060048",3.49396029070991,7,"regulation of cardiac muscle contraction","cardiac muscle contraction",0.91170036101083,0.5121875,0.657
"GO:0030049","GO:0030049",15,"GO:0050904",3.47681836421669,5,"muscle filament sliding","diapedesis",0.907003610108303,0.804,0.13
"GO:0009219","GO:0009219",11,"GO:0006182",3.47681836421669,0,"pyrimidine deoxyribonucleotide metabolic process","cGMP biosynthetic process",0.905209386281588,0.4574,0.377
"GO:1901020","GO:1901020",18,"GO:0043269",3.38832179198563,0,"negative regulation of calcium ion transmembrane transporter activity","regulation of monoatomic ion transport",0.919317689530686,0.733727272727273,0.335
"GO:2000008","GO:2000008",4,"GO:0071205",3.33404397054604,0,"regulation of protein localization to cell surface","protein localization to juxtaparanode region of axon",0.885895306859206,0.476,0.468
"GO:0070979","GO:0070979",16,"GO:1902992",3.26160096636916,10,"protein K11-linked ubiquitination","negative regulation of amyloid precursor protein catabolic process",0.914707581227437,0.75596,0.215
"GO:1905949","GO:1905949",18,"GO:0043269",3.26160096636916,0,"negative regulation of calcium ion import across plasma membrane","regulation of monoatomic ion transport",0.914079422382671,0.755090909090909,0.26
"GO:0052697","GO:0052697",1,"GO:0043648",3.26160096636916,0,"xenobiotic glucuronidation","dicarboxylic acid metabolic process",0.905519855595668,0.70125,0.422
"GO:0052696","GO:0052696",1,"GO:0043648",3.26160096636916,0,"flavonoid glucuronidation","dicarboxylic acid metabolic process",0.908848375451264,0.682,0.49
"GO:0097638","GO:0097638",13,"GO:0015879",3.26160096636916,4,"L-arginine import across plasma membrane","carnitine transport",0.916480144404332,0.589809523809524,0.226
"GO:1903810","GO:1903810",13,"GO:0015879",3.26160096636916,0,"L-histidine import across plasma membrane","carnitine transport",0.914028880866426,0.559666666666667,0.257
"GO:0006970","GO:0006970",7,"GO:0001402",3.19392094259189,1,"response to osmotic stress","signal transduction involved in filamentous growth",0.927007220216607,0.667125,0.154
"GO:0008360","GO:0008360",23,"GO:1903861",3.19392094259189,65,"regulation of cell shape","positive regulation of dendrite extension",0.89913357400722,0.649,0.311
"GO:0045823","GO:0045823",21,"GO:0060048",3.19392094259189,4,"positive regulation of heart contraction","cardiac muscle contraction",0.898592057761733,0.4440625,0.423
"GO:0098957","GO:0098957",17,"GO:0006811",3.16495327009249,2,"anterograde axonal transport of mitochondrion","monoatomic ion transport",0.93685559566787,0.788923076923077,0.224
"GO:0010880","GO:0010880",20,"GO:0014808",3.16495327009249,1,"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.900599277978339,0.413,0.828
"GO:0050772","GO:0050772",23,"GO:1903861",3.13977131866103,17,"positive regulation of axonogenesis","positive regulation of dendrite extension",0.932801444043321,0.7132,0.49
"GO:0019722","GO:0019722",7,"GO:0001402",3.13977131866103,22,"calcium-mediated signaling","signal transduction involved in filamentous growth",0.896718411552347,0.688625,0.601
"GO:0003208","GO:0003208",22,"GO:0055010",3.13977131866103,6,"cardiac ventricle morphogenesis","ventricular cardiac muscle tissue morphogenesis",0.931494584837545,0.5861,0.682
"GO:2000765","GO:2000765",5,"GO:0070966",3.11332472607066,0,"regulation of cytoplasmic translation","nuclear-transcribed mRNA catabolic process, no-go decay",0.906685920577617,0.641285714285714,0.243
"GO:0006020","GO:0006020",8,"GO:0006074",3.08857217558326,6,"inositol metabolic process","(1->3)-beta-D-glucan metabolic process",0.88342238267148,0.620133333333333,0.409
"GO:0051261","GO:0051261",2,"GO:1990227",3.06531927885746,0,"protein depolymerization","paranodal junction maintenance",0.927075812274368,0.766758620689655,0.163
